symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,return_on_equity,debt_to_income,operational_efficiency,earnings_growth,price_stability,risk_adjusted_return,market_cap_numeric,volume_to_market_cap,price_to_earnings,profitability,revenue_to_market_cap,earnings_stability,roi_potential,financial_health,financial_score
ADANIGREEN,Adani Green Energy Limited,INE364U01010,Power Generation,Power,Utilities,Power Generation,2018-06-18,10.0,1584032478,Large,IN-L,27513333333.33333,2913333333.333333,30426666666.666668,310000000.0,12510000000.0,6086666666.666667,2890000000.0,4536666666.666667,320000000.0,5393333333.333333,2.37,2.3633333333,5860000000.0,15840000000.0,10.0,1485.52,1478.26,3187228,412.1191,-50.77,-0.9824,1512.5,1453.23,1815.1,893.65,-0.002221,-0.002475,1.055914,-0.5487,9.8413,3.116,0.1822,0.19602616913011875,0.34048821548821545,0.41115249780893953,0.11630724497213474,0.369949494949495,0.007560921102661828,49.876448,4,796807.0,623.7383966244726,0.19602616913011875,6878333333.333332,-3.0611584,0.0016032362371977867,1375666665.8074474,-4.567076615381666
ADANIPORTS,Adani Ports and Special Economic Zone Limited,INE742F01042,Port & Port services,Services,Services,Port & Port services,2007-11-27,2.0,2160138945,Large,IN-L,56403333333.333336,4600700000.0,61004033333.333336,3657666666.6666665,7458500000.0,7820333333.333333,18643566666.666668,23158566666.666668,4301766666.666667,19023066666.666668,8.86,8.86,18389800000.0,4320300000.0,2.0,1318.19,1314.92,4035082,147.5275,-11.48,-0.0928,1334.51,1295.39,1315.55,1164.55,-0.00015,-4.7e-05,1.052886,-0.037,9.8413,3.7025,0.0283,0.33726848295018025,4.403181877801696,0.12226240778615184,0.3953885704154601,4.256602550748791,0.02509701581061158,1.065344,4,1008770.5,148.41083521444696,0.33726848295018025,14100833333.333334,-0.343592,0.006738052505095366,2820166666.6661177,3.172375360751877
ADANIPOWER,Adani Power Limited,INE814H01011,Integrated Power Utilities,Power,Utilities,Integrated Power Utilities,2009-08-20,10.0,3856938941,Large,IN-L,139885633333.33334,8015133333.333333,147900766666.66666,1982733333.3333333,8582966666.666667,10747433333.333334,7740033333.333333,43660766666.66666,9826166666.666666,33834600000.0,8.5333333333,8.5333333333,33784566666.666668,38569400000.0,10.0,603.64,601.92,7407723,88.0005,-12.33,-0.0219,615.27,591.55,591.15,518.25,-4.4e-05,-0.002679,1.039357,-0.0108,9.8413,3.0851,0.2065,0.2418733017376814,0.8772394696313658,0.0580319281644472,0.06950511239062195,0.8759422409129172,0.03505775535366276,0.270027,4,1851930.75,70.53750000027553,0.2418733017376814,34971408333.333336,-0.06756369,0.014176856282064063,6994281666.721796,0.21720777136904712
ATGL,Adani Total Gas Limited,INE399L01023,LPG/CNG/PNG/LNG Supplier,Oil Gas & Consumable Fuels,Energy,LPG/CNG/PNG/LNG Supplier,2018-11-05,1.0,1099810083,Large,IN-M,13194366666.666666,75266666.66666667,13269633333.333334,143600000.0,256433333.3333333,500966666.6666667,2256100000.0,2207733333.333333,571133333.3333334,1666066666.6666667,1.5166666667,1.5166666667,1676433333.3333333,1099800000.0,1.0,773.93,770.96,1890163,126.7127,-36.08,-0.7221,787.04,760.14,926.25,592.05,-0.001366,-0.002923,1.056658,-0.3375,9.8413,3.2632,0.166,0.1262710601241439,1.514881493604898,0.019324824348324117,0.18187307209389866,1.5243074498393647,0.025752746173035537,26.053368,4,472540.75,508.32527471410276,0.1262710601241439,3298591666.6666665,-2.35635672,0.0019672443015201825,659718332.6647011,-0.34807444627095796
AWL,Adani Wilmar Limited,INE699H01024,Edible Oil,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Edible Oil,2022-02-08,1.0,1299678605,Large,IN-M,151627800000.0,776100000.0,152403900000.0,1401566666.6666667,1819700000.0,990966666.6666666,11427100000.0,4554266666.666667,1265233333.3333333,3450500000.0,2.6533333333,2.6533333333,3451933333.333333,1299700000.0,1.0,319.14,318.39,2866448,38.7824,-18.96,-0.2954,324.26,313.85,336.3,272.55,-0.000497,-0.002043,1.035867,-0.1226,9.8413,4.7568,0.1255,0.022756381085790336,2.654843425405863,0.011939983163160523,0.08460629691037307,2.6559462440050265,0.12265357481744296,5.600784,4,716612.0,119.99623115728637,0.022756381085790336,37906950000.0,-1.40515872,0.008333595066742047,7581389999.5869465,1.9943758064916535
ADFFOODS,ADF Foods Limited,INE982B01027,Packaged Foods,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Packaged Foods,2010-09-15,2.0,109863595,Small,NIN-Micro,1435027666.6666667,41583000.0,1476610666.6666667,105433333.33333331,6371666.666666667,45252000.0,401391333.3333333,235529666.66666663,59484666.66666666,176045000.0,1.6233333333,1.6233333333,182412666.66666663,219727000.0,2.0,258.81,258.35,393240,35.6797,20.59,0.6232,265.45,252.34,186.9,225.39,0.001272,-0.003045,1.074068,0.3143,9.8413,3.5557,0.0445,0.1226770773060589,0.8011987602798017,0.004315062061044301,0.35318111172304917,0.8301786610961176,0.09965610697399362,12.831688,2,196620.0,159.14784394577308,0.1226770773060589,717513833.3333334,2.2159122399999998,0.006283465582736597,143502767.3695002,1.1902788375858606
ABSLAMC,Aditya Birla Sun Life AMC Limited,INE404A01024,Asset Management Company,Financial Services,Financial Services,Asset Management Company,2021-10-11,5.0,288489286,Mid,NIN-M,4142300000.0,760900000.0,4903200000.0,863466666.6666666,15066666.666666666,98366666.66666669,688566666.6666666,3121400000.0,789933333.3333334,2331466666.6666665,8.0866666667,8.0666666667,2326066666.6666665,1441433333.3333333,5.0,691.45,690.79,461248,94.5318,25.21,0.7662,704.47,678.86,499.2,625.05,0.001234,-0.001353,1.03586,0.3047,9.8413,4.9741,0.0688,0.5628435088396945,1.6174640982355526,0.0030728231902974927,0.37467912351431165,1.6137178271627777,0.05261827236972109,19.315902,3,153749.33333333334,85.42333058497353,0.5628435088396945,1380766666.6666667,3.81115542,0.011706403779296168,276153334.6478743,2.001189607075247
ABCAPITAL,Aditya Birla Capital Limited,INE674K01013,Investment Company,Financial Services,Financial Services,Investment Company,2017-09-01,10.0,2607010822,Large,IN-M,62453700000.0,243400000.0,62697100000.0,3044233333.333333,15801266666.666666,397833333.3333333,32239933333.33333,8198233333.333333,2321633333.333333,6355400000.0,2.3966666667,2.37,6228266666.666667,26045643333.33333,10.0,204.14,203.58,5863696,25.3026,-9.84,-0.1365,206.96,200.5,205.55,185.33,-0.000186,-0.00112,1.040291,-0.0459,9.8413,5.7908,0.0283,0.10176178513042462,0.24401009868189094,0.2520254791157273,0.5649651928815533,0.2391289240567809,0.22886185609384013,1.3431600000000001,4,1465924.0,84.94297635486868,0.10176178513042462,15613425000.0,-0.7904442,0.011772603726790449,3122684999.79575,-0.04375411618768449
ABFRL,Aditya Birla Fashion and Retail Limited,INE647O01011,Speciality Retail,Consumer Services,Consumer Discretionary,Speciality Retail,2013-07-17,10.0,1220232869,Large,IN-M,37921233333.333336,521433333.3333333,38442666666.66666,5157666666.666667,2388600000.0,4564000000.0,12041466666.666666,-1880366666.6666667,-307100000.0,-1573266666.6666667,-1.2966666667,-1.2966666667,-1567733333.3333333,10524666666.666666,10.0,294.17,293.79,4611028,32.072,10.46,0.4553,299.17,288.82,229.95,254.0,0.000673,-0.000748,1.049526,0.1663,9.8413,4.9519,0.0121,-0.041487750486315055,-0.14948375245455123,0.062134087125416224,0.4535488912544159,-0.1489580034205359,0.15439947617859814,4.762438,4,1152757.0,-226.57326477566653,-0.041487750486315055,9480308333.333334,2.25460007,-0.004413583398686136,1896061667.3297179,-0.05639150294086631
BIRLAMONEY,Aditya Birla Money Limited,INE865C01022,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2008-02-07,1.0,56509201,Small,,1170740000.0,38230333.333333336,1208970333.3333333,235467666.66666663,303382000.0,24119666.666666668,129252333.33333331,296672666.6666667,80456000.0,216216666.66666663,3.8266666667,3.8266666667,215704333.3333333,56509000.0,1.0,166.8,166.77,603496,42.3305,109.38,2.6559,172.38,161.5,128.25,268.53,0.009366,-0.003412,1.035134,0.871,3.7302,2.7447,0.0968,0.1846837612678021,3.826234169188388,0.25094246867375575,0.3115294599996583,3.8171677667864112,0.06483977274069525,290.502342,2,301748.0,43.58101045258205,0.1846837612678021,585370000.0,7.28964873,0.022945773620555256,117074002.2468889,6.24351293045619
ABREL,Aditya Birla Real Estate Limited,INE055A01016,Paper & Paper Products,Forest Materials,Commodities,Paper & Paper Products,2003-06-27,10.0,111695680,Large,IN-S,10778333333.333334,111633333.33333331,10889966666.666666,920033333.3333334,129366666.66666669,551600000.0,2176466666.6666665,121733333.33333331,83966666.66666667,-74000000.0,-0.1366666667,-0.1333333333,320033333.3333333,1116900000.0,6.6666666667,2305.8,2301.09,372839,334.6289,2.28,0.292,2358.15,2250.31,1746.5,1786.4,0.000576,-0.001383,1.049653,0.1422,9.8413,3.5097,0.0526,-0.006865625483222514,-0.066254812427254,0.01187943642312955,0.2872893149837637,0.2865371414928224,0.010488334988400584,0.6657599999999999,4,93209.75,-16837.24389833238,-0.006865625483222514,2694583333.3333335,1.0248324,-5.939214315824239e-05,538916666.9720448,-3.1274094379104764
AVL,Aditya Vision Limited,INE679V01027,Speciality Retail,Consumer Services,Consumer Discretionary,Speciality Retail,2024-11-06,1.0,128663050,Mid,IN-Mi,4421500000.0,18300000.0,4439800000.0,146950000.0,71100000.0,94400000.0,155850000.0,235900000.0,53750000.0,182150000.0,1.42,1.42,182150000.0,128600000.0,1.0,462.48,462.73,164613,35.716,-3.47,0.0701,474.31,449.7,443.25,427.85,0.000135,0.002076,0.998419,0.0144,4.246,3.442,0.1226,0.04119642655207509,1.416407465007776,0.01601423487544484,0.06848354630781409,1.416407465007776,0.09637137417403965,-0.243247,3,54871.0,325.8661971830986,0.04119642655207509,1473833333.3333333,0.2412842,0.003068744192077453,294766666.7520246,1.1705438915598512
ADROITINFO,Adroit Infotech Limited,INE737B01033,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,1997-08-13,10.0,54172808,Micro,,35735333.333333336,2699000.0,38434333.333333336,19373666.666666668,893666.6666666666,3603000.0,10002000.0,4562666.666666667,775666.6666666666,3787000.0,0.1433333333,0.1166666667,3787000.0,257243666.66666663,10.0,18.55,18.27,139283,2.7836,-41.95,-0.6446,19.0,17.75,20.0,11.61,-0.001883,-0.002938,1.151738,-0.3332,7.0635,2.6116,0.113,0.10597354625673935,0.014721450868242952,0.02325178009245206,0.8220342145029196,0.014721450868242952,0.9382095128610434,27.04097,1,139283.0,127.46511630871281,0.10597354625673935,35735333.333333336,-1.6834373599999999,0.00784528370552819,7147066.194996581,-0.5517410028750176
ADVENZYMES,Advanced Enzyme Technologies Limited,INE837H01020,Biotechnology,Healthcare,Healthcare,Biotechnology,2016-08-01,2.0,111881150,Small,IN-Mi,1338296666.6666667,60133333.333333336,1398430000.0,278403333.3333333,6213333.333333333,67986666.66666667,305913333.3333333,371413333.3333333,92903333.33333331,278510000.0,2.45,2.4433333333,295466666.6666667,223686666.66666663,2.0,385.89,384.76,329380,67.5633,-23.08,-0.4518,393.37,377.85,359.4,276.45,-0.000731,-0.001821,1.031915,-0.1805,9.8413,5.2729,0.0445,0.20810781864509362,1.2450898578368554,0.004443077832521709,0.4366122110443872,1.3208952999731771,0.0780438492495186,10.427544,2,164690.0,157.04489795918366,0.20810781864509362,669148333.3333334,-2.3822962199999997,0.006367605780226635,133829666.0156837,0.32576467648194907
ADVANIHOTR,Advani Hotels & Resorts (India) Limited,INE199C01026,Hotels & Resorts,Consumer Services,Consumer Discretionary,Hotels & Resorts,2007-06-25,2.0,92438500,Small,,246323000.0,9119333.333333334,255442333.3333333,83335666.66666667,213333.3333333333,7565000.0,78887666.66666667,66370666.66666666,16489666.666666666,49881000.0,0.54,0.54,49680333.333333336,123251333.33333331,1.3333333333,70.06,69.65,152105,6.5021,-25.27,-0.5586,71.32,68.43,79.75,59.6,-0.000876,-0.002026,1.043744,-0.2163,9.8413,4.0035,0.1255,0.2025024053783041,0.40470961774585273,0.0008351526176162395,0.6585797239126405,0.4030815082460231,0.6157241506590178,14.115822,2,76052.5,128.9814814814815,0.2025024053783041,123161500.0,-2.2363551,0.007753050969131371,24632299.391394805,-0.016408976875843098
AEGISLOG,Aegis Logistics Limited,INE208C01025,Trading - Gas,Oil Gas & Consumable Fuels,Energy,Trading - Gas,1996-04-03,1.0,351000000,Large,IN-S,13965133333.333334,840633333.3333334,14805766666.666666,183166666.66666663,279166666.6666667,263400000.0,564433333.3333334,2068200000.0,478366666.6666667,1589833333.3333333,3.9466666667,3.9466666667,1588466666.6666667,351000000.0,1.0,765.97,765.79,1727156,83.3853,55.04,1.0333,787.35,745.71,487.45,755.75,0.002482,-0.000997,1.063959,0.6131,9.8413,2.6541,0.0405,0.1138430472080467,4.529439696106363,0.0188552658536201,0.05353332346749285,4.525546058879392,0.03182935121658134,56.872832,4,431789.0,194.03462837673956,0.1138430472080467,3491283333.3333335,2.7424815300000005,0.005153719252928349,698256667.5245949,4.842729743314409
AEROFLEX,Aeroflex Industries Limited,INE024001021,Iron & Steel Products,Capital Goods,Industrials,Iron & Steel Products,2023-08-31,2.0,129320370,Small,,948454333.3333334,8041333.333333333,956495666.6666666,86773666.66666667,751666.6666666666,24392333.33333333,94134000.0,183416000.0,45830333.333333336,137585666.66666666,1.0666666667,1.0666666667,137603000.0,258641000.0,2.0,179.72,179.32,1496680,29.4927,19.49,0.5996,184.47,175.28,138.2,165.14,0.001314,-0.003844,1.043737,0.3246,9.8413,3.7568,0.0405,0.14506303765108353,0.5319561348226564,0.0007858547538288202,0.19073945925352936,0.5320231517818134,0.12738067386166746,11.686204,2,748340.0,168.11249999474649,0.14506303765108353,474227166.6666667,2.25257728,0.005948397650568816,94845434.05381513,0.98169217247374
AETHER,Aether Industries Limited,INE0BWX01014,Specialty Chemicals,Chemicals,Commodities,Specialty Chemicals,2022-06-03,10.0,132590241,Mid,IN-Mi,1994976666.6666667,121910000.0,2116886666.6666667,106873333.33333331,26003333.33333333,106693333.33333331,271620000.0,497496666.6666667,137090000.0,360406666.6666667,2.72,2.72,359140000.0,1325636666.6666667,10.0,867.6,867.18,102384,51.9265,-1.39,0.1137,882.49,853.4,836.55,824.95,0.000144,-0.000483,1.060186,0.0355,9.8413,5.3633,0.0162,0.18065708370858138,0.27187439494481896,0.012283762632545277,0.18972318807404595,0.27091887923035723,0.10328637593521613,-0.158043,3,34128.0,318.8161764705882,0.18065708370858138,664992222.2222222,0.6098072099999999,0.0031366037039599628,132998444.68221106,0.04696647865340042
AFCONS,Afcons Infrastructure Limited,INE101I01011,Civil Construction,Construction,Industrials,Civil Construction,2024-11-04,10.0,367784631,Mid,IN-S,30853950000.0,1255300000.0,32109250000.0,3534650000.0,1662800000.0,1184200000.0,2940400000.0,1952550000.0,531150000.0,1421400000.0,4.01,4.01,1177200000.0,3542600000.0,10.0,482.81,482.33,2909263,36.2511,-9.7,-0.2853,494.4,472.56,474.2,428.2,-0.000523,-0.001831,1.166981,-0.0565,4.3254,4.5814,0.0,0.04606865571507052,0.40123073448879354,0.051785700382288594,0.20986129814821117,0.3322983119742562,0.12637961330828582,2.76741,3,969754.3333333334,120.28179551122194,0.04606865571507052,10284650000.0,-1.30707342,0.008313810047063214,2056929999.6233613,-0.20051160979613597
AFFLE,Affle (India) Limited,INE00WC01027,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,2019-08-08,2.0,140496310,Large,IN-S,4166616666.6666665,236596666.66666663,4403213333.333333,430500000.0,25410000.0,154810000.0,2927993333.333333,864500000.0,171696666.66666666,692803333.3333334,4.9433333333,4.9333333333,707843333.3333334,280466666.6666667,2.0,1480.5,1480.09,438021,195.4032,40.78,1.1079,1509.7,1451.77,1066.6,1501.55,0.001667,-0.000877,1.025418,0.4118,9.8413,5.0947,0.0121,0.16627479529754358,2.47018065129546,0.0057707855778053,0.8060480725768708,2.5238055621583078,0.02607275622917127,45.180162,4,109505.25,299.4113283904208,0.16627479529754358,1041654166.6666666,5.64441813,0.0033398869888317606,208330835.0772092,1.7903234465930031
AFFORDABLE,Affordable Robotic & Automation Limited,INE692Z01013,Industrial Products,Capital Goods,Industrials,Industrial Products,2024-10-23,10.0,11246266,Small,,390710500.0,2788000.0,347433000.0,104892500.0,15393500.0,3164000.0,73070000.0,-69727000.0,0.0,-16604000.0,-1.48,-1.48,-16604000.0,112463000.0,10.0,563.95,558.16,21336,112.4175,-46.94,-3.0397,576.89,543.59,731.2,387.95,-0.005097,0.00033,1.025525,-0.5913,0.9906,2.6002,0.1897,-0.04249693827015143,-0.14763966815752735,0.04430638425250336,0.45548430359562897,-0.14763966815752735,0.023129850779460493,142.683518,2,10668.0,-377.1351351351351,-0.04249693827015143,195355250.0,-7.90382794,-0.0026515694424537766,39071047.615572214,-4.354011606427679
AGARIND,Agarwal Industrial Corporation Limited,INE204E01012,Petrochemicals,Chemicals,Commodities,Petrochemicals,2014-05-26,10.0,14957789,Small,,5251624000.0,19493333.33333333,5271117333.333333,29200000.0,69661333.33333333,118690666.66666669,784191000.0,326559333.3333333,42732000.0,283827333.3333333,18.9733333333,18.9733333333,301837000.0,149578000.0,6.6666666667,1097.62,1095.51,53869,137.1594,21.73,0.6497,1121.83,1073.93,807.0,982.4,0.001245,-0.001903,1.043253,0.3076,5.3015,4.2889,0.0769,0.05404563109113168,1.8975205801209625,0.013215667367677644,0.15488370835383491,2.017923758841541,0.03126945728838126,14.117981000000002,2,26934.5,57.73945888977115,0.05404563109113168,2625812000.0,2.78649833,0.01731917858650309,525162400.85562706,1.2296722112120944
AGI,AGI Greenpac Limited,INE415A01038,Packaging,Capital Goods,Industrials,Packaging,2000-05-31,2.0,64697381,Mid,IN-Mi,6079966666.666667,125200000.0,6205166666.666667,534800000.0,211233333.3333333,443866666.6666667,2265866666.6666665,1002533333.3333334,249833333.3333333,752700000.0,11.6333333333,11.6333333333,751766666.6666666,129400000.0,2.0,857.04,855.81,272221,148.0612,-4.42,0.1747,878.39,836.69,804.05,768.55,0.000365,-0.001405,1.034405,0.0901,9.8413,3.5383,0.1174,0.12380002083344754,5.816846986089645,0.03404152453600494,0.4606384903426005,5.809634209170531,0.02389755047237223,-0.7721739999999999,3,90740.33333333333,73.56532951310477,0.12380002083344754,2026655555.5555556,0.61814101,0.013593359896822893,405331111.3364122,4.6347350069230915
AGIIL,Agi Infra Limited,INE976R01025,Residential Commercial Projects,Realty,Consumer Discretionary,Residential Commercial Projects,2024-07-15,5.0,24433440,Small,,805321000.0,23132333.33333333,828453333.3333334,116441666.66666669,27984666.666666668,45566666.66666666,30212666.666666668,205737333.3333333,35974666.666666664,169762666.66666666,13.8966666667,13.8966666667,169762666.66666666,122167000.0,10.0,1182.1,1180.19,32045,379.4871,-9.16,0.3303,1210.5,1151.24,885.35,804.25,0.001022,0.000922,0.99778,0.189,2.3653,2.5258,0.0378,0.21080124157530558,1.389595117066529,0.03377941223806612,0.18210667961388483,1.389595117066529,0.0066558257184499816,-3.0255479999999997,2,16022.5,84.92612137182796,0.21080124157530558,402660500.0,0.8342717399999999,0.011774940193273964,80532100.3158769,-1.8641746413581655
