Symbol,QuartersAvailable,Avg_RevenueFromOperations,Avg_OtherIncome,Avg_Income,Avg_EmployeeBenefitExpense,Avg_FinanceCosts,Avg_DepreciationDepletionAndAmortisationExpense,Avg_OtherExpenses,Avg_Expenses,Avg_ProfitBeforeTax,Avg_TaxExpense,Avg_ProfitLossForPeriod,Avg_BasicEarningsLossPerShareFromContinuingOperations,Avg_DilutedEarningsLossPerShareFromContinuingOperations,Avg_ComprehensiveIncomeForThePeriod,Avg_PaidUpValueOfEquityShareCapital,Avg_FaceValueOfEquityShareCapital,Avg_DilutedEarningsLossPerShare,AvailableQuarters
MBAPL,3,2541258000.0,16266333.333333334,2557524333.3333335,63382000.0,69526333.33333333,85754000.0,386499333.3333333,2331984000.0,225540333.33333334,81465666.66666667,144074666.66666666,1.6433333333333333,1.6433333333333333,144074666.66666666,876269000.0,10.0,,"first,second,third"
MBECL,3,248800333.33333334,215940333.33333334,464740666.6666667,63021333.333333336,2383265666.6666665,7495000.0,372224666.6666667,2855182333.3333335,-2390441666.6666665,0.0,-2390441666.6666665,-11.286666666666667,-11.286666666666667,-2387981000.0,2116308000.0,10.0,,"first,second,third"
MBLINFRA,3,323833333.3333333,361733333.3333333,685566666.6666666,27866666.666666668,85700000.0,154000000.0,611166666.6666666,891000000.0,723033333.3333334,-133333.33333333334,723166666.6666666,-1.9100000000000001,-1.4033333333333333,723266666.6666666,1164166666.6666667,10.0,,"first,second,third"
MCLEODRUSS,3,3399800000.0,18533333.333333332,3418333333.3333335,1980133333.3333333,528566666.6666667,151600000.0,1070133333.3333334,3607633333.3333335,-125266666.66666667,-47166666.666666664,-78100000.0,-0.7433333333333333,-0.7433333333333333,-50300000.0,522633333.3333333,5.0,,"first,second,third"
MCL,3,276903333.3333333,1345000.0,278248333.3333333,5166666.666666667,3765000.0,4065000.0,17000333.333333332,268071333.33333334,10177333.333333334,278333.3333333333,9899000.0,0.3633333333333333,0.3633333333333333,9899000.0,180952000.0,5.0,,"first,second,third"
MEDANTA,3,9203560000.0,187223333.33333334,9390783333.333334,2068293333.3333333,167430000.0,481646666.6666667,2740516666.6666665,7678053333.333333,1712730000.0,446263333.3333333,1266466666.6666667,4.716666666666667,4.716666666666667,1271813333.3333333,537090000.0,2.0,,"first,second,third"
MEDIASSIST,3,1781496666.6666667,53286666.666666664,1834783333.3333333,756466666.6666666,19796666.666666668,138916666.66666666,647136666.6666666,1562316666.6666667,272466666.6666667,39240000.0,233100000.0,3.2900000000000005,3.263333333333333,232003333.33333334,351986666.6666667,5.0,,"first,second,third"
MEDICAMEQ,3,443114000.0,3388666.6666666665,446502666.6666667,78249000.0,8354000.0,21957666.666666668,77131666.66666667,421870666.6666667,24632000.0,9216666.666666666,15415333.333333334,1.2133333333333332,1.2133333333333332,15415333.333333334,127146000.0,10.0,,"first,second,third"
MEDICO,3,365458000.0,7988000.0,373446000.0,15649666.666666666,2215000.0,7548333.333333333,52131333.333333336,347429000.0,26017000.0,6842666.666666667,19174333.333333332,0.2333333333333333,0.2333333333333333,19196666.666666668,165968000.0,2.0,,"first,second,third"
MEDPLUS,3,6072813333.333333,43836666.666666664,6116650000.0,619323333.3333334,96986666.66666667,246663333.33333334,317666666.6666667,5985123333.333333,131526666.66666667,26660000.0,104866666.66666667,0.8766666666666666,0.8766666666666666,104866666.66666667,239190000.0,2.0,,"first,second,third"
MEGASOFT,3,0.0,96345666.66666667,96345666.66666667,5827666.666666667,44485333.333333336,10862333.333333334,18493333.333333332,79668666.66666667,16677000.0,0.0,-83930000.0,-1.1366666666666667,-1.1366666666666667,-83930000.0,737700000.0,10.0,,"first,second,third"
MEGASTAR,3,798752666.6666666,743666.6666666666,799496333.3333334,23100000.0,20191333.333333332,10688666.666666666,32616000.0,788467666.6666666,11028666.666666666,2765000.0,8263666.666666667,0.75,0.75,8060333.333333333,112937000.0,10.0,,"first,second,third"
MENONBE,3,584875666.6666666,9384000.0,594259666.6666666,102645000.0,10796666.666666666,23217000.0,142783333.33333334,512530333.3333333,81729333.33333333,20635333.333333332,61094000.0,1.0933333333333335,0.7266666666666666,59928000.0,56040000.0,1.0,,"first,second,third"
MEP,3,127953333.33333333,16643333.333333334,144596666.66666666,41060333.333333336,178564000.0,9857000.0,359383000.0,638477666.6666666,-691250666.6666666,17944333.333333332,-698321333.3333334,-4.193333333333333,-4.193333333333333,-700265666.6666666,1852794333.3333333,10.0,,"first,second,third"
METROBRAND,3,6215400000.0,233096666.66666666,6448496666.666667,608133333.3333334,220233333.33333334,626443333.3333334,1114966666.6666667,5194626666.666667,1253870000.0,394146666.6666667,863720000.0,3.1366666666666667,3.123333333333333,862953333.3333334,1359873333.3333333,5.0,,"first,second,third"
METROPOLIS,3,3286371000.0,27141333.333333332,3313512333.3333335,771852000.0,46588666.666666664,266854666.66666666,1055014000.0,2797484000.0,516028333.3333333,128419666.66666667,387608666.6666667,7.533333333333334,7.496666666666666,383084000.0,102492000.0,2.0,,"first,second,third"
MFML,3,420564333.3333333,6214000.0,426778333.3333333,19107666.666666668,7722666.666666667,9277333.333333334,206893666.66666666,427027666.6666667,-249333.33333333334,-2520333.3333333335,2271000.0,0.21333333333333335,0.21333333333333335,2612666.6666666665,106203000.0,10.0,,"first,second,third"
MFSL,3,113648133333.33333,36866666.666666664,113685000000.0,83933333.33333333,106866666.66666667,7500000.0,112072000000.0,112269700000.0,1415300000.0,198333333.33333334,1216966666.6666667,2.856666666666667,2.856666666666667,1244733333.3333333,686800000.0,2.0,,"first,second,third"
MGEL,3,5815831333.333333,51206666.666666664,5867038000.0,14267666.666666666,78351333.33333333,5539666.666666667,72445666.66666667,5777949333.333333,79431333.33333333,19725666.666666668,59705666.666666664,0.37666666666666665,0.37666666666666665,58176000.0,329556000.0,2.0,,"first,second,third"
MGL,3,19080086666.666668,429573333.3333333,19509660000.0,364733333.3333333,32583333.333333332,825236666.6666666,3714703333.3333335,16055970000.0,3453690000.0,794900000.0,2658790000.0,26.916666666666668,17.349999999999998,2661190000.0,987800000.0,6.666666666666667,,"first,second,third"
MHLXMIRU,3,230810333.33333334,6063000.0,236873333.33333334,18958333.333333332,2636666.6666666665,9420666.666666666,37437333.333333336,183614666.66666666,53258666.666666664,12708666.666666666,40550000.0,3.82,3.82,40823333.333333336,106203000.0,10.0,,"first,second,third"
MHRIL,3,6673429000.0,335422000.0,7008851000.0,1903462666.6666667,365968000.0,913771333.3333334,3521781000.0,6704983000.0,303868000.0,123749333.33333333,176653333.33333334,0.9,0.9,309219666.6666667,2015913000.0,10.0,,"first,second,third"
MICEL,3,166391666.66666666,3111000.0,169502666.66666666,17281333.333333332,10624666.666666666,3896333.3333333335,23480000.0,148647000.0,20855666.666666668,0.0,20855666.666666668,0.08666666666666667,0.08666666666666667,20855666.666666668,482023000.0,2.0,,"first,second,third"
MIDHANI,3,2211795333.3333335,77734666.66666667,2289530000.0,341250000.0,73391666.66666667,157096333.33333334,659984333.3333334,2026603000.0,262927000.0,83178333.33333333,182126000.0,0.9700000000000001,0.9700000000000001,182140333.33333334,1873400000.0,10.0,,"first,second,third"
MINDACORP,3,12449866666.666666,96933333.33333333,12546800000.0,1934533333.3333333,109133333.33333333,491666666.6666667,1339633333.3333333,11644266666.666666,902533333.3333334,244300000.0,677800000.0,2.8800000000000003,2.8366666666666664,679866666.6666666,478200000.0,2.0,,"first,second,third"
MIRCELECTR,3,1672166666.6666667,21033333.333333332,1693200000.0,155800000.0,38900000.0,18066666.666666668,171166666.66666666,1727000000.0,-33800000.0,0.0,-33800000.0,-0.1466666666666667,-0.1466666666666667,-34066666.666666664,161779666.66666666,4.0,,"first,second,third"
MIRZAINT,3,1530932333.3333333,3546333.3333333335,1534478666.6666667,227884333.33333334,26547333.333333332,76793000.0,310475333.3333333,1532523000.0,1955666.6666666667,-886666.6666666666,2842333.3333333335,0.02333333333333334,0.02333333333333334,6901000.0,276402666.6666667,2.0,,"first,second,third"
MITCON,3,248619333.33333334,6527666.666666667,255147000.0,89403333.33333333,35709000.0,22435666.666666668,35004666.666666664,234609666.66666666,20537333.333333332,1565333.3333333333,16110666.666666666,1.1833333333333333,1.14,10362000.0,141428000.0,10.0,,"first,second,third"
MITTAL,3,169163666.66666666,3801666.6666666665,172965333.33333334,1648000.0,546666.6666666666,2850000.0,2763000.0,165302000.0,7663333.333333333,1781666.6666666667,5881666.666666667,0.016666666666666666,0.016666666666666666,5881666.666666667,345256333.3333333,1.0,,"first,second,third"
MKPL,3,435006333.3333333,1524000.0,436530333.3333333,6401000.0,1435333.3333333333,877333.3333333334,16888000.0,411410666.6666667,25119666.666666668,6448666.666666667,18671000.0,0.05000000000000001,0.05000000000000001,18671000.0,375372000.0,1.0,,"first,second,third"
MMFL,3,3848479000.0,53915333.333333336,3902394333.3333335,407997000.0,153776666.66666666,225658666.66666666,1056353000.0,3483909000.0,418604666.6666667,123371333.33333333,295233333.3333333,8.193333333333333,8.193333333333333,295233333.3333333,402346666.6666667,10.0,,"first,second,third"
MMP,3,1562450333.3333333,3468666.6666666665,1565919000.0,106528000.0,24282666.666666668,23848666.666666668,119341333.33333333,1459234333.3333333,106684666.66666667,29225000.0,93374000.0,3.6733333333333333,3.6733333333333333,100369666.66666667,254026000.0,10.0,,"first,second,third"
MMTC,3,8200000.0,720600000.0,728800000.0,303000000.0,2566666.6666666665,10066666.666666666,76600000.0,392233333.3333333,282100000.0,51400000.0,281333333.3333333,0.18666666666666668,0.18666666666666668,391800000.0,1500000000.0,1.0,,"first,second,third"
MODIRUBBER,3,43660666.666666664,39351000.0,83011666.66666667,27987000.0,3596333.3333333335,7461666.666666667,61755333.333333336,100800333.33333333,-17788666.666666668,8019333.333333333,33121333.333333332,1.3233333333333333,1.3233333333333333,128480000.0,250255000.0,10.0,,"first,second,third"
MODISONLTD,3,1200584000.0,6975666.666666667,1207559666.6666667,61781666.666666664,13783666.666666666,18679333.333333332,85465333.33333333,1134905666.6666667,68357000.0,17861666.666666668,50495333.333333336,1.5566666666666666,1.5566666666666666,50052666.666666664,32450000.0,1.0,,"first,second,third"
MODTHREAD,3,642101000.0,19372000.0,661473000.0,94466666.66666667,3230000.0,11403000.0,174953333.33333334,657390000.0,4083000.0,2904666.6666666665,1178333.3333333333,0.03333333333333333,0.03333333333333333,2067666.6666666667,347752000.0,10.0,,"first,second,third"
MOHITIND,3,254883666.66666666,6397000.0,261280666.66666666,18164333.333333332,8222000.0,3046666.6666666665,38630666.666666664,270134000.0,-8853333.333333334,-2191666.6666666665,-6661333.333333333,-0.47,-0.47,38081000.0,141576000.0,10.0,,"first,second,third"
MOIL,3,3838502333.3333335,288536666.6666667,4127039000.0,1381323333.3333333,0.0,376848666.6666667,1291278333.3333333,2921883333.3333335,1205155666.6666667,318535000.0,886620666.6666666,4.36,4.36,886610666.6666666,2034852000.0,10.0,,"first,second,third"
MOKSH,3,1375225000.0,1367000.0,1376592000.0,4360333.333333333,13536666.666666666,429000.0,39454333.333333336,1344832333.3333333,31759666.666666668,7993333.333333333,23766333.333333332,0.44333333333333336,0.44333333333333336,23766333.333333332,107320000.0,2.0,,"first,second,third"
MOLDTECH,3,374909666.6666667,4290666.666666667,379200333.3333333,256998000.0,1855666.6666666667,16667333.333333334,42941666.666666664,318462666.6666667,60737666.666666664,15193333.333333334,45544333.333333336,1.5933333333333335,1.58,37550000.0,57129000.0,2.0,,"first,second,third"
MOLDTKPAC,3,1929038000.0,5568000.0,1934606000.0,152098666.66666666,32869333.333333332,119576000.0,346919333.3333333,1737790000.0,196816000.0,49201666.666666664,147614333.33333334,4.443333333333333,4.443333333333333,152970666.66666666,166159000.0,5.0,,"first,second,third"
MOL,3,5087612666.666667,99984333.33333333,5187597000.0,282230000.0,165632666.66666666,262142333.33333334,1373996000.0,5257859000.0,-70262000.0,31132000.0,-101394000.0,-0.26,-0.26,-98969000.0,254314000.0,1.0,,"first,second,third"
MONARCH,3,882149333.3333334,4249000.0,886398333.3333334,121778000.0,50739666.666666664,18861333.333333332,168351666.66666666,359730666.6666667,526573000.0,111403000.0,415170000.0,7.706666666666667,7.68,415170000.0,635971000.0,10.0,,"first,second,third"
MONTECARLO,3,2981600000.0,74366666.66666667,3055966666.6666665,309100000.0,119433333.33333333,146900000.0,543733333.3333334,2645166666.6666665,410800000.0,105766666.66666667,305033333.3333333,14.713333333333331,14.713333333333331,305033333.3333333,207307000.0,10.0,,"first,second,third"
MORARJEE,3,65366666.666666664,30400000.0,95766666.66666667,29033333.333333332,209333333.33333334,53666666.666666664,7566666.666666667,361466666.6666667,-318300000.0,600000.0,-318966666.6666667,-8.78,-3.3833333333333333,-318333333.3333333,254300000.0,7.0,,"first,second,third"
MOREPENLAB,3,4305654000.0,44650333.333333336,4350304333.333333,483595666.6666667,11808333.333333334,48159333.333333336,695790000.0,3929544333.3333335,420760000.0,104812666.66666667,315947333.3333333,0.6,0.6,319310666.6666667,1071317666.6666666,1.3333333333333333,,"first,second,third"
MOTHERSON,3,281152466666.6667,1471066666.6666667,282623533333.3333,70569933333.33333,4855900000.0,10932566666.666666,33585166666.666668,270577433333.33334,12046100000.0,3263133333.3333335,10101133333.333334,1.3366666666666667,1.3366666666666667,9010533333.333334,6949666666.666667,1.0,,"first,second,third"
MOTILALOFS,3,23829333333.333332,57933333.333333336,23887266666.666668,4362966666.666667,3224433333.3333335,241833333.33333334,1678533333.3333333,13044166666.666666,10843100000.0,2271833333.3333335,8571266666.666667,14.316666666666665,14.093333333333334,9076900000.0,598300000.0,1.0,,"first,second,third"
MOTISONS,3,1144535666.6666667,2406000.0,1146941666.6666667,26693666.666666668,19747666.666666668,5011000.0,24999000.0,999200666.6666666,147741000.0,40967666.666666664,106773333.33333333,0.65,0.6433333333333334,106609666.66666667,984460000.0,7.0,,"first,second,third"
MOTOGENFIN,3,17429333.333333332,7443333.333333333,24872666.666666668,6101333.333333333,615000.0,2817333.3333333335,12662000.0,22195666.666666668,2677000.0,0.0,2623666.6666666665,0.06666666666666667,0.06666666666666667,2623666.6666666665,193636000.0,5.0,,"first,second,third"
MPHASIS,3,31385576666.666668,568083333.3333334,31953660000.0,15624620000.0,318096666.6666667,945836666.6666666,9467173333.333334,26355726666.666668,5597933333.333333,1378486666.6666667,4219446666.6666665,22.3,22.126666666666665,4175163333.3333335,1893323333.3333333,10.0,,"first,second,third"
MPSLTD,3,1815933333.3333333,18033333.333333332,1833966666.6666667,827800000.0,1800000.0,68433333.33333333,471833333.3333333,1369866666.6666667,464100000.0,124633333.33333333,339466666.6666667,20.013333333333332,20.003333333333334,357633333.3333333,171100000.0,10.0,,"first,second,third"
MRF,3,70261200000.0,984433333.3333334,71245633333.33333,4682000000.0,873666666.6666666,4069333333.3333335,10750766666.666666,65184733333.333336,6060900000.0,1536966666.6666667,4523933333.333333,1066.6766666666665,1066.6766666666665,4591833333.333333,42400000.0,10.0,,"first,second,third"
MRO-TEK,3,119952000.0,6328666.666666667,126280666.66666667,14443666.666666666,27782333.333333332,7704333.333333333,14363666.666666666,103466000.0,22814666.666666668,4292666.666666667,18522000.0,0.9899999999999999,0.9899999999999999,18639333.333333332,93423000.0,5.0,,"first,second,third"
MRPL,3,272253666666.66666,384833333.3333333,272638500000.0,1685333333.3333333,2542733333.3333335,3363666666.6666665,44801800000.0,274283900000.0,-1645400000.0,-528533333.3333333,-1048066666.6666666,-0.6,-0.6,-1059933333.3333334,17526000000.0,10.0,,"first,second,third"
MSPL,3,7150586333.333333,5883000.0,7156469333.333333,187471000.0,195057333.33333334,134531666.66666666,850746666.6666666,7182979666.666667,-26386333.333333332,-44618000.0,18231666.666666668,0.04666666666666666,0.03,17340333.333333332,4194401333.3333335,10.0,,"first,second,third"
MSTCLTD,3,1141871000.0,184773000.0,1326644000.0,295475333.3333333,600000.0,37611333.333333336,259005666.66666666,646711333.3333334,1591735333.3333333,396558333.3333333,1230470333.3333333,16.77,16.77,1240071333.3333333,704000000.0,10.0,,"first,second,third"
MSUMI,3,22702533333.333332,34366666.666666664,22736900000.0,3963666666.6666665,64033333.333333336,437633333.3333333,1561966666.6666667,20784500000.0,1952400000.0,482633333.3333333,1469766666.6666667,0.3333333333333333,0.3333333333333333,1444466666.6666667,4421106666.666667,1.0,,"first,second,third"
MTARTECH,3,1643023333.3333333,17066000.0,1660089333.3333333,297506666.6666667,54156666.666666664,75370000.0,208133333.33333334,1483590000.0,176499333.33333334,45950000.0,130549333.33333333,4.243333333333333,4.243333333333333,130549333.33333333,307590000.0,10.0,,"first,second,third"
MTEDUCARE,3,124877333.33333333,11052333.333333334,135929666.66666666,24193333.333333332,32315000.0,24307666.666666668,19421333.333333332,194771666.66666666,-58842000.0,-1130333.3333333333,-57711666.666666664,-0.7999999999999999,-0.7999999999999999,-57720333.333333336,722281000.0,10.0,,"first,second,third"
MTNL,3,1760490000.0,1733700000.0,3494190000.0,1420550000.0,7341243333.333333,1536453333.3333333,1522533333.3333333,11832500000.0,-8338310000.0,0.0,-8332703333.333333,-13.226666666666667,-13.226666666666667,-8402856666.666667,6300000000.0,630.0,,"first,second,third"
MUFIN,3,439191333.3333333,2965000.0,442156333.3333333,61206333.333333336,221079666.66666666,8255333.333333333,56041666.666666664,369798000.0,72358333.33333333,19710000.0,52648333.333333336,0.3233333333333333,0.3166666666666667,52856666.666666664,163036666.66666666,1.0,,"first,second,third"
MUFTI,3,1549910000.0,10676666.666666666,1560586666.6666667,78606666.66666667,63306666.666666664,166663333.33333334,362960000.0,1317603333.3333333,242983333.33333334,61050000.0,181933333.33333334,2.81,2.81,182113333.33333334,129796666.66666667,2.0,,"first,second,third"
MUKANDLTD,3,12610333333.333334,29600000.0,12639933333.333334,572266666.6666666,321133333.3333333,124900000.0,3369100000.0,12326033333.333334,313900000.0,97266666.66666667,216633333.33333334,1.4966666666666668,1.4966666666666668,206533333.33333334,1445100000.0,10.0,,"first,second,third"
MUKKA,3,2082816333.3333333,39301666.666666664,2122118000.0,79106000.0,92531666.66666667,35583000.0,242169666.66666666,1994124000.0,127994000.0,20098666.666666668,111755333.33333333,0.36333333333333334,0.36333333333333334,110923333.33333333,300000000.0,300.0,,"first,second,third"
MUKTAARTS,3,428697000.0,20451666.666666668,449148666.6666667,98896000.0,33219666.666666668,46210666.666666664,294366000.0,491299333.3333333,-42150666.666666664,1539666.6666666667,-43703333.333333336,-1.9333333333333333,-1.9333333333333333,-43703333.333333336,112926000.0,5.0,,"first,second,third"
MUNJALAU,3,5181655333.333333,99443333.33333333,5281098666.666667,530348000.0,76350333.33333333,146214000.0,725144333.3333334,5128330000.0,112768666.66666667,16817000.0,95951666.66666667,1.0999999999999999,1.0999999999999999,91945333.33333333,200000000.0,2.0,,"first,second,third"
MUNJALSHOW,3,3158527666.6666665,72281333.33333333,3230809000.0,302591666.6666667,34666.666666666664,30177000.0,365641333.3333333,3156327666.6666665,74481333.33333333,7978000.0,66503333.333333336,1.6600000000000001,1.6600000000000001,67112666.66666667,79993000.0,2.0,,"first,second,third"
MURUDCERA,3,454881333.3333333,6967000.0,461848333.3333333,66677333.333333336,30036666.666666668,33720000.0,206408666.66666666,440125666.6666667,21722666.666666668,185000.0,21970000.0,0.36333333333333334,0.36333333333333334,21970000.0,605453000.0,10.0,,"first,second,third"
MUTHOOTCAP,3,1114460000.0,5939666.666666667,1120399666.6666667,232192666.66666666,519784333.3333333,9471000.0,171058333.33333334,942331333.3333334,178068333.33333334,46976333.333333336,131092000.0,7.97,10.16,134561666.66666666,164475000.0,10.0,,"first,second,third"
MUTHOOTFIN,3,48641386666.666664,263780000.0,48905166666.666664,5426286666.666667,17670280000.0,270916666.6666667,3686933333.3333335,31125823333.333332,17779343333.333332,4751236666.666667,13028106666.666666,32.00666666666667,32.00666666666667,12984186666.666666,4014640000.0,10.0,,"first,second,third"
MUTHOOTMF,3,6617491000.0,15196666.666666666,6632687666.666667,1328863000.0,2384107333.3333335,105513000.0,378164333.3333333,5856651666.666667,776036000.0,180603666.66666666,595432333.3333334,3.4899999999999998,3.4899999999999998,658768666.6666666,1704923333.3333333,10.0,,"first,second,third"
MVGJL,3,5596386666.666667,36826666.666666664,5633213333.333333,122963333.33333333,101153333.33333333,20443333.333333332,217830000.0,5321576666.666667,311636666.6666667,66060000.0,245576666.66666666,5.026666666666666,5.026666666666666,244793333.33333334,488470000.0,10.0,,"first,second,third"
