symbol,company_name,isin,company_industry,sector,macro_category,basic_industry,listing_date,company_face_value,issued_size,market_cap_category,intrinsic_label,avg_revenue_from_operations,avg_other_income,avg_income,avg_employee_benefit_expense,avg_finance_costs,avg_depreciation_depletion_amortisation_expense,avg_other_expenses,avg_profit_before_tax,avg_tax_expense,avg_profit_loss_for_period,avg_basic_earnings_per_share,avg_diluted_earnings_per_share,avg_comprehensive_income,avg_paid_up_equity_share_capital,avg_face_value_equity_share_capital,avg_open,avg_close,avg_volume,volatility,year_change_percent,sharpe_ratio,avg_high,avg_low,year_start_price,year_end_price,avg_daily_return,avg_vwap_distance,avg_volume_spike,yearly_momentum_score,liquidity_score,stability_score,trend_strength,profit_margin,gross_profit_margin,return_on_equity,return_on_assets,operating_margin,asset_turnover,operational_efficiency,employee_productivity,debt_to_income,interest_coverage,earnings_growth,price_to_earnings,price_to_book,volume_price_ratio,high_low_ratio,price_volatility,market_cap_numeric,log_revenue,log_profit,log_market_cap,financial_health,cluster,pca_1,pca_2,performance_score
ACCURACY,Accuracy Shipping Limited,INE648Z01015,Logistics Solution Provider,Services,Services,Logistics Solution Provider,2020-12-11,1.0,150560000,Micro,,2365209666.6666665,2571333.333333333,2367781000.0,46916666.66666666,30363666.666666668,29130666.666666668,35642666.666666664,19652333.33333333,6716666.666666667,12935666.666666666,0.0833333333,0.0833333333,12935666.666666666,60226666.66666666,1.0,9.66,9.56,339701,1.1371,-11.91,-0.0414,9.86,9.33,9.15,8.06,-0.000102,-0.003944,1.037557,-0.0147,5.7937,2.8861,0.0276,0.0054691416363510555,0.9849304409799329,0.2147830418419305,0.005463202326003404,0.008308918067728736,0.9989140324492284,0.034905714489864105,50.412994671403204,0.012823680343184892,0.6472318889901305,0.2147830418419305,114.720000045888,23.89894177551473,35533.57740585774,1.0568060021436227,0.11894351464435146,1,21.584132509365247,16.37549898932981,4.31682650187305,0.1674811834782816,0,-3.89186453974191,1.1665795858833714,0.3082476243455632
ACEINTEG,Ace Integrated Solutions Limited,INE543V01017,Diversified Commercial Services,Services,Services,Diversified Commercial Services,2022-11-04,10.0,10200000,Micro,,23700000.0,600000.0,24300000.0,2666666.6666666665,33333.3333333333,400000.0,5766666.666666667,-833333.3333333334,-266666.6666666667,-566666.6666666666,-0.0466666667,-0.0466666667,-466666.6666666667,102000000.0,10.0,31.65,31.18,43454,4.2993,-30.51,-0.4111,32.48,30.46,34.05,23.66,-0.000894,-0.007395,1.073279,-0.2208,4.2765,2.4782,0.1336,-0.02390998593530239,0.7566807313642756,-0.005555555555555555,-0.0233196159122085,-0.035161744022503515,0.9753086419753086,0.3558368495077356,8.887500000000001,0.0013717421124828518,-25.000000000000025,-0.004575163398692811,-668.1428566656123,3.118,1393.6497754971135,1.0663164806303347,0.1378864656831302,1,16.980985648299452,0.0,3.3961971296598903,-0.483558541490858,0,-4.861898724741863,1.5227405099574562,0.18448315163239046
ACMESOLAR,Acme Solar Holdings Limited,INE622W01025,Power Generation,Power,Utilities,Power Generation,2024-11-13,2.0,605087781,Mid,,3043020000.0,436840000.0,3479860000.0,163340000.0,1786890000.0,647655000.0,239875000.0,607590000.0,-29195000.0,636785000.0,1.19,1.19,638560000.0,1127300000.0,2.0,223.06,221.3,1882554,28.8285,-22.14,-0.6815,228.43,216.4,253.15,197.09,-0.001702,-0.003034,1.120887,-0.1719,4.0476,3.8467,0.0891,0.20926086585037232,0.9211720593357914,0.5648762529938792,0.18299155713160875,0.19966677839777588,0.8744662141580408,0.13250488002050595,18.629974286763805,0.5134947957676458,0.34002652653492943,0.5664508116739111,185.96638655462186,118.78464112064225,8506.796204247627,1.0555914972273568,0.13026886579304112,3,21.836116280629653,20.271942638511025,13.101669768377793,-0.19564788115574844,1,1.415463324902777,-1.5571880660381643,0.5270256814248946
ACE,Action Construction Equipment Limited,INE731H01025,Construction Vehicles,Capital Goods,Industrials,Construction Vehicles,2006-09-26,2.0,119083196,Mid,IN-S,7886866666.666667,306433333.3333333,8193300000.0,340666666.6666667,82566666.66666667,70033333.33333333,992166666.6666666,1294100000.0,325166666.6666667,968933333.3333334,8.14,8.1366666667,970200000.0,238200000.0,2.0,1346.06,1342.26,379454,112.7699,-14.97,-0.1542,1372.14,1315.83,1447.5,1230.75,-0.00027,-0.001226,1.014179,-0.0668,9.8413,3.9295,0.0891,0.12285402737039636,0.8742001470799556,4.0677301987125665,0.11825922806846245,0.16408290575894102,0.9625995223739723,0.16899402382019052,23.151272015655575,0.010077339614888589,15.673395236172789,4.073047858942066,164.8968058968059,671.0353092483628,282.697837974759,1.0427942819361165,0.08401494494360259,3,22.788464765889923,20.691706369070708,13.673078859533954,2.9086852260829623,1,2.721815016337745,-0.23668665406233197,0.540727188773024
ADANIENSOL,Adani Energy Solutions Limited,INE931S01010,Power Distribution,Power,Utilities,Power Distribution,2015-07-31,10.0,1201282642,Large,IN-L,39703133333.333336,1990100000.0,41693233333.333336,1905366666.6666667,5867833333.333333,3273566666.6666665,10161566666.666666,1231600000.0,-141166666.66666666,-845033333.3333334,0.0266666667,-0.4333333333,327566666.6666667,11726833333.333334,10.0,927.77,924.97,2962147,140.0604,-18.73,-0.0906,946.24,908.74,1039.45,844.8,-0.000202,-0.002433,1.045729,-0.0499,9.8413,3.2845,0.0081,-0.021283794561974118,0.7440613419259942,-0.07205980585835903,-0.020267877201496327,0.031020221745722838,0.9522680339015843,0.3039289930097876,20.837529084515666,0.14073826528205616,0.20989007867753573,0.027933087932235187,34686.37495664203,94.75280954256534,3202.4249435116812,1.0412659286484582,0.15142155961814976,4,24.40469594682319,0.0,19.52375675745855,-1.5845476004203332,1,3.8836592512903017,-3.4182345222926713,0.520252537456902
ADANIENT,Adani Enterprises Limited,INE423A01024,Trading - Minerals,Metals & Mining,Commodities,Trading - Minerals,1997-06-04,1.0,1154180729,Large,IN-L,236429633333.3333,6115166666.666667,242544800000.0,7873833333.333333,13938800000.0,9916400000.0,71831666666.66667,17400033333.333332,5614700000.0,13300300000.0,9.09,9.09,15781433333.333334,1144733333.3333333,1.0,2788.24,2779.98,2147210,379.033,-26.25,-0.424,2825.25,2739.85,3147.45,2321.4,-0.000781,-0.000993,1.041992,-0.1928,9.8413,3.7742,0.0526,0.056254792652190105,0.69618162641485,11.618688486401492,0.05483646732479938,0.07359497660262271,0.9747874756883402,0.33712144656429843,30.027259064835,0.057468970680880395,1.248316450005261,13.786121949799082,305.82838283828386,2802.9229599371793,772.3832545557882,1.0311695895760717,0.1363437866459471,4,26.188916467136483,23.311052428385892,20.951133173709188,7.460613279053683,3,8.80065515552173,2.28828706496842,0.6965894195978116
ADANIGREEN,Adani Green Energy Limited,INE364U01010,Power Generation,Power,Utilities,Power Generation,2018-06-18,10.0,1584032478,Large,IN-L,27513333333.33333,2913333333.333333,30426666666.666668,310000000.0,12510000000.0,6086666666.666667,2890000000.0,4536666666.666667,320000000.0,5393333333.333333,2.37,2.3633333333,5860000000.0,15840000000.0,10.0,1485.52,1478.26,3187228,412.1191,-50.77,-0.9824,1512.5,1453.23,1815.1,893.65,-0.002221,-0.002475,1.055914,-0.5487,9.8413,3.116,0.1822,0.19602616913011875,0.8949600193845408,0.34048821548821545,0.17725679228746716,0.16488975042403686,0.904250657318142,0.11630724497213474,88.752688172043,0.41115249780893953,0.3626432187583267,0.369949494949495,623.7383966244726,147.82903099294697,2156.0672682748636,1.0407850099433675,0.2787866139921259,4,24.037936572639083,22.408429460094062,19.230349258111268,-4.567076615381666,1,4.3004699206855435,-3.2839280470973233,0.65178442145289
ADANIPORTS,Adani Ports and Special Economic Zone Limited,INE742F01042,Port & Port services,Services,Services,Port & Port services,2007-11-27,2.0,2160138945,Large,IN-L,56403333333.333336,4600700000.0,61004033333.333336,3657666666.6666665,7458500000.0,7820333333.333333,18643566666.666668,23158566666.666668,4301766666.666667,19023066666.666668,8.86,8.86,18389800000.0,4320300000.0,2.0,1318.19,1314.92,4035082,147.5275,-11.48,-0.0928,1334.51,1295.39,1315.55,1164.55,-0.00015,-4.7e-05,1.052886,-0.037,9.8413,3.7025,0.0283,0.33726848295018025,0.669459842798889,4.403181877801696,0.31183293345084834,0.41058861769398974,0.924583675068479,0.3953885704154601,15.420577781828126,0.12226240778615184,3.1049898326294385,4.256602550748791,148.41083521444696,657.4566353168531,3068.6901104249687,1.0301993994086722,0.11219503848142852,4,24.755794095376565,23.668918114908447,19.80463527630125,3.172375360751877,1,5.642866818047752,-1.8090972025698158,0.669989495073451
ADANIPOWER,Adani Power Limited,INE814H01011,Integrated Power Utilities,Power,Utilities,Integrated Power Utilities,2009-08-20,10.0,3856938941,Large,IN-L,139885633333.33334,8015133333.333333,147900766666.66666,1982733333.3333333,8582966666.666667,10747433333.333334,7740033333.333333,43660766666.66666,9826166666.666666,33834600000.0,8.5333333333,8.5333333333,33784566666.666668,38569400000.0,10.0,603.64,601.92,7407723,88.0005,-12.33,-0.0219,615.27,591.55,591.15,518.25,-4.4e-05,-0.002679,1.039357,-0.0108,9.8413,3.0851,0.2065,0.2418733017376814,0.9446688473369556,0.8772394696313658,0.22876554843191027,0.31211758939266804,0.9458073577711902,0.06950511239062195,70.55191486500118,0.0580319281644472,5.0869085669679075,0.8759422409129172,70.53750000027553,60.19198347308281,12306.823165869218,1.0400980475023245,0.14619966108452953,4,25.664091020952437,24.244749784512543,20.53127281676195,0.21720777136904712,1,4.586414770731466,-3.314787325805079,0.6794353543593509
ATGL,Adani Total Gas Limited,INE399L01023,LPG/CNG/PNG/LNG Supplier,Oil Gas & Consumable Fuels,Energy,LPG/CNG/PNG/LNG Supplier,2018-11-05,1.0,1099810083,Large,IN-M,13194366666.666666,75266666.66666667,13269633333.333334,143600000.0,256433333.3333333,500966666.6666667,2256100000.0,2207733333.333333,571133333.3333334,1666066666.6666667,1.5166666667,1.5166666667,1676433333.3333333,1099800000.0,1.0,773.93,770.96,1890163,126.7127,-36.08,-0.7221,787.04,760.14,926.25,592.05,-0.001366,-0.002923,1.056658,-0.3375,9.8413,3.2632,0.166,0.1262710601241439,0.829010360482125,1.514881493604898,0.12555483823969013,0.16732393369897758,0.9943279015496536,0.18187307209389866,91.88277623026926,0.019324824348324117,8.60938515533602,1.5243074498393647,508.32527471410276,770.9670681848336,2451.7004773269687,1.0353882179598495,0.16435703538445573,4,23.303055807846516,21.233731396497063,18.642444646277212,-0.34807444627095796,1,4.866790267850648,-2.4739142560880047,0.6377526016489511
AWL,Adani Wilmar Limited,INE699H01024,Edible Oil,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Edible Oil,2022-02-08,1.0,1299678605,Large,IN-M,151627800000.0,776100000.0,152403900000.0,1401566666.6666667,1819700000.0,990966666.6666666,11427100000.0,4554266666.666667,1265233333.3333333,3450500000.0,2.6533333333,2.6533333333,3451933333.333333,1299700000.0,1.0,319.14,318.39,2866448,38.7824,-18.96,-0.2954,324.26,313.85,336.3,272.55,-0.000497,-0.002043,1.035867,-0.1226,9.8413,4.7568,0.1255,0.022756381085790336,0.9246371707562862,2.654843425405863,0.02264049673269516,0.03003582896188342,0.9949076106320114,0.08460629691037307,108.1845078126858,0.011939983163160523,2.502756864684655,2.6559462440050265,119.99623115728637,318.38475882584436,9002.946072426897,1.0331687111677552,0.12180784572379787,4,25.744694670658422,21.961784985314743,20.595755736526737,1.9943758064916535,1,5.297896522973211,-2.6689227128317445,0.6736934540220294
ADFFOODS,ADF Foods Limited,INE982B01027,Packaged Foods,Fast Moving Consumer Goods,Fast Moving Consumer Goods,Packaged Foods,2010-09-15,2.0,109863595,Small,,1435027666.6666667,41583000.0,1476610666.6666667,105433333.33333331,6371666.666666667,45252000.0,401391333.3333333,235529666.66666663,59484666.66666666,176045000.0,1.6233333333,1.6233333333,182412666.66666663,219727000.0,2.0,258.81,258.35,393240,35.6797,20.59,0.6232,265.45,252.34,186.9,225.39,0.001272,-0.003045,1.074068,0.3143,9.8413,3.5557,0.0445,0.1226770773060589,0.7202901779129463,0.8011987602798017,0.11922235425632394,0.16412900750113293,0.9718388868923246,0.35318111172304917,13.610758773316475,0.004315062061044301,36.965158252681135,0.8301786610961176,159.14784394577308,129.1751116988354,1522.1211534739693,1.0519537132440357,0.13810605767369843,2,21.084449966576077,18.986250207819946,8.43377998663043,1.1902788375858606,0,-1.1084617538026416,-0.016787047232263985,0.4215596488416327
ABSLAMC,Aditya Birla Sun Life AMC Limited,INE404A01024,Asset Management Company,Financial Services,Financial Services,Asset Management Company,2021-10-11,5.0,288489286,Mid,,4142300000.0,760900000.0,4903200000.0,863466666.6666666,15066666.666666666,98366666.66666669,688566666.6666666,3121400000.0,789933333.3333334,2331466666.6666665,8.0866666667,8.0666666667,2326066666.6666665,1441433333.3333333,5.0,691.45,690.79,461248,94.5318,25.21,0.7662,704.47,678.86,499.2,625.05,0.001234,-0.001353,1.03586,0.3047,9.8413,4.9741,0.0688,0.5628435088396945,0.8337718980598541,1.6174640982355526,0.47549899385435357,0.7535427178137749,0.8448156306085821,0.37467912351431165,4.797289993823348,0.0030728231902974927,207.17256637168143,1.6137178271627777,85.42333058497353,138.25510293638737,667.7108817440901,1.0377250095748756,0.13684593002214857,3,22.144517026316745,21.56976337759176,13.286710215790047,2.001189607075247,1,1.9997063311933827,-1.3864127801389403,0.5400112953551194
ABCAPITAL,Aditya Birla Capital Limited,INE674K01013,Investment Company,Financial Services,Financial Services,Investment Company,2017-09-01,10.0,2607010822,Large,IN-M,62453700000.0,243400000.0,62697100000.0,3044233333.333333,15801266666.666666,397833333.3333333,32239933333.33333,8198233333.333333,2321633333.333333,6355400000.0,2.3966666667,2.37,6228266666.666667,26045643333.33333,10.0,204.14,203.58,5863696,25.3026,-9.84,-0.1365,206.96,200.5,205.55,185.33,-0.000186,-0.00112,1.040291,-0.0459,9.8413,5.7908,0.0283,0.10176178513042462,0.4837786498905056,0.24401009868189094,0.10136672988064839,0.13126897739178517,0.9961178427710372,0.5649651928815533,20.51541165263285,0.2520254791157273,0.5188339331446002,0.2391289240567809,84.94297635486868,20.377122436577437,28802.907947735534,1.032219451371571,0.12428824049513705,4,24.85769131917687,22.572570682329285,19.886153055341495,-0.04375411618768449,1,4.689536585819743,-3.6278985989094776,0.6707535902926283
ABFRL,Aditya Birla Fashion and Retail Limited,INE647O01011,Speciality Retail,Consumer Services,Consumer Discretionary,Speciality Retail,2013-07-17,10.0,1220232869,Large,IN-M,37921233333.333336,521433333.3333333,38442666666.66666,5157666666.666667,2388600000.0,4564000000.0,12041466666.666666,-1880366666.6666667,-307100000.0,-1573266666.6666667,-1.2966666667,-1.2966666667,-1567733333.3333333,10524666666.666666,10.0,294.17,293.79,4611028,32.072,10.46,0.4553,299.17,288.82,229.95,254.0,0.000673,-0.000748,1.049526,0.1663,9.8413,4.9519,0.0121,-0.041487750486315055,0.6824611013882285,-0.14948375245455123,-0.040925013873473914,-0.04958611578209921,0.9864360779689234,0.4535488912544159,7.352400956504879,0.062134087125416224,-0.7872254319126964,-0.1489580034205359,-226.57326477566653,34.06209678059575,15694.979407059463,1.035835468457863,0.10916641138227987,4,24.35877703844391,0.0,19.48702163075513,-0.05639150294086631,1,4.057703818257522,-3.5985295832178203,0.5261414908870378
BIRLAMONEY,Aditya Birla Money Limited,INE865C01022,Stockbroking & Allied,Financial Services,Financial Services,Stockbroking & Allied,2008-02-07,1.0,56509201,Small,,1170740000.0,38230333.333333336,1208970333.3333333,235467666.66666663,303382000.0,24119666.666666668,129252333.33333331,296672666.6666667,80456000.0,216216666.66666663,3.8266666667,3.8266666667,215704333.3333333,56509000.0,1.0,166.8,166.77,603496,42.3305,109.38,2.6559,172.38,161.5,128.25,268.53,0.009366,-0.003412,1.035134,0.871,3.7302,2.7447,0.0968,0.1846837612678021,0.8895977472937345,3.826234169188388,0.17884364959603363,0.2534061078178474,0.9683777738135841,0.3115294599996583,4.9719777520763655,0.25094246867375575,0.9778848668235647,3.8171677667864112,43.58101045258205,166.77059319347362,3618.732385920729,1.0673684210526315,0.2538256281105714,2,20.880901865312403,19.191791553938177,8.352360746124962,6.24351293045619,0,-0.7789437444908021,1.1224801107180964,0.4190249929060693
ABREL,Aditya Birla Real Estate Limited,INE055A01016,Paper & Paper Products,Forest Materials,Commodities,Paper & Paper Products,2003-06-27,10.0,111695680,Large,IN-S,10778333333.333334,111633333.33333331,10889966666.666666,920033333.3333334,129366666.66666669,551600000.0,2176466666.6666665,121733333.33333331,83966666.66666667,-74000000.0,-0.1366666667,-0.1333333333,320033333.3333333,1116900000.0,6.6666666667,2305.8,2301.09,372839,334.6289,2.28,0.292,2358.15,2250.31,1746.5,1786.4,0.000576,-0.001383,1.049653,0.1422,9.8413,3.5097,0.0526,-0.006865625483222514,0.7980702025668781,-0.066254812427254,-0.006795245776693531,0.011294263182310188,0.98974897382606,0.2872893149837637,11.715155247998261,0.01187943642312955,0.9409945890234472,0.2865371414928224,-16837.24389833238,230.12070220359925,162.02712627493926,1.0479222862627817,0.1454219087475935,4,23.100803783269637,0.0,18.48064302661571,-3.1274094379104764,1,3.8171447019719698,-3.15477607516922,0.5119118718221624
AVL,Aditya Vision Limited,INE679V01027,Speciality Retail,Consumer Services,Consumer Discretionary,Speciality Retail,2024-11-06,1.0,128663050,Mid,IN-Mi,4421500000.0,18300000.0,4439800000.0,146950000.0,71100000.0,94400000.0,155850000.0,235900000.0,53750000.0,182150000.0,1.42,1.42,182150000.0,128600000.0,1.0,462.48,462.73,164613,35.716,-3.47,0.0701,474.31,449.7,443.25,427.85,0.000135,0.002076,0.998419,0.0144,4.246,3.442,0.1226,0.04119642655207509,0.9647517810697727,1.416407465007776,0.041026622820847784,0.05335293452448264,0.9958781927113834,0.06848354630781409,30.08846546444369,0.01601423487544484,3.3178621659634318,1.416407465007776,325.8661971830986,462.9568672356143,355.74308992284915,1.0547253724705359,0.07718539969312559,3,22.20974484220623,19.02034108690883,13.325846905323738,1.1705438915598512,1,1.896656552318594,-1.1284016867305828,0.5220842792760898
ADROITINFO,Adroit Infotech Limited,INE737B01033,IT Enabled Services,Information Technology,Information Technology,IT Enabled Services,1997-08-13,10.0,54172808,Micro,,35735333.333333336,2699000.0,38434333.333333336,19373666.666666668,893666.6666666666,3603000.0,10002000.0,4562666.666666667,775666.6666666666,3787000.0,0.1433333333,0.1166666667,3787000.0,257243666.66666663,10.0,18.55,18.27,139283,2.7836,-41.95,-0.6446,19.0,17.75,20.0,11.61,-0.001883,-0.002938,1.151738,-0.3332,7.0635,2.6116,0.113,0.10597354625673935,0.7201089491259818,0.014721450868242952,0.09853169475208796,0.12767942092793313,0.9297763284563281,0.8220342145029196,1.8445312365582147,0.02325178009245206,5.10555762775084,0.014721450868242952,127.46511630871281,3.8474696577952683,7623.590585659551,1.0704225352112675,0.1523590585659551,1,17.391650514499357,15.147084970945158,3.4783301028998714,-0.5517410028750176,0,-4.540227353659693,1.4510028990614767,0.2882770225637233
